id,ProductCode,Barcode,Name,Description,UnitPrice,Discount,MinimumPrice,DiscountType,Brand,Category,Notes,Type,Tax1,Tax2,Status,BuyPrice,TrackStock,TrackingType,StockBalance,UnitTemplate,AverageCost,LowStockThershol,ProfitMargin,IsFeatured,IsAvilableOnline,مناسب لـ :-Custom,شكل الإطار-Custom,مادة الإطار-Custom,عرض العدسة-Custom,طول العدسة-Custom,لون العدسة-Custom,مادة العدسة-Custom
506,499,3094040002,"PO. Monthly / colors 1ps - Diva"," ",140," ",70," ","ديفا - Diva","ديفا - عدسات طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
507,500,3095040002,"PO. Monthly / colors 1ps - Freshlook"," ",140," ",70," ","فريش لوك - Freshlook","فريش لوك - عدسات طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
508,501,3096040002,"PO. Monthly / colors 1ps - Lens Me"," ",150," ",75," ","لينس مي - Lens Me","لينس مي - عدسات طبية"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
509,502,4000000000,"عدسة تجميل - Cosmetic Cens"," ",0," ",0," ","عدسة تجميل - Cosmetic Lens","عدسة تجميل"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
510,503,4090040001,"PL. Daily 30ps -  Acuvue Johnson"," ",190," ",95," ","اكفيو جونسون -  Acuvue Johnson","اكفيو جونسون - عدسات تجميل"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
511,504,4092040001,"PL. Monthly 1ps - Amara"," ",140," ",70," ","امارا - Amara","امارا - عدسات تجميل"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
512,505,4093040001,"PL. Monthly 1ps - Anastasia"," ",140," ",70," ","انستازيا - Anastasia","انستازيا - عدسات تجميل"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
513,506,4094040001,"PL. Monthly 6ps - Diva"," ",130," ",65," ","ديفا - Diva","ديفا - عدسات تجميل"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
514,507,4095040001,"PL. Monthly 1ps - Freshlook"," ",130," ",65," ","فريش لوك - Freshlook","فريش لوك - عدسات تجميل"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
515,508,4096040001,"PL. Monthly 1ps - Lens Me"," ",140," ",70," ","لينس مي - Lens Me","لينس مي - عدسات تجميل"," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
516,509,5000000001,"توصيل - delivery"," ",0," ",0,1,"خدمة - Service",خدمة," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
517,510,5000000002,"صيانة نظارة - Eyeglasses repair"," ",0," ",0," ","خدمة - Service",خدمة," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
518,511,5000000003,"فحص نظر - eye exam"," ",0," ",0," ","خدمة - Service",خدمة," ",1,"معافاة  (0%)"," ",0,0,1,quantity_only,0," ",0," "," ",0," "," "," "," "," "," "," "," "
520,1000002,2013010004,"TH 1651/S 0032Y - TOMMY HILFIGER","ماركه بضمان سنة",960," ",480,1,"تومي - Tommy Hilfiger","تومي - شمسي"," ",1," "," ",0,0,1,quantity_only,-4," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
521,1000003,2013010003,"TH 1556/S FLLZS - TOMMY HILFIGER"," ",950," ",475,1,"تومي - Tommy Hilfiger","تومي - شمسي"," ",1," "," ",0,0,1,quantity_only,-2," ",0,0," ",0," ","رجال فقط","إطار مستطيل","إطار معدني"," "," "," ",بلاستيك
522,1000004," ",فارغ," "," "," "," ",1," ",," ",1," ","معافاة  (0%)",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط","إطار دائري","إطار معدني"," "," ","عدسة متلونة بالضوء",بلاستيك
523,509,2016020001,"LESSIE/S 80790 - Jimmy Choo"," ",1300," ",650,1,"جيمي شو - jimmy choo","جيمي شو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","نساء فقط"," "," "," "," "," "," "
524,1000005,2016020002,"NEREA/G/S 8079O - Jimmy Choo"," ",1300," ",650,1,"جيمي شو - jimmy choo","جيمي شو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","نساء فقط"," "," "," "," "," "," "
525,1000006,2016020003,"HESTER/S 2M290 - Jimmy Choo"," ",1300," ",650,1,"جيمي شو - jimmy choo","جيمي شو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","نساء فقط"," "," "," "," "," "," "
526,1000007,2016020004,"BIRDIE/S PEFIB - Jimmy Choo"," ",1300," ",650,1,"جيمي شو - jimmy choo","جيمي شو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","نساء فقط"," "," "," "," "," "," "
527,1000008,2016020005,"CAROL/S VO1UR - Jimmy Choo"," ",1300," ",650,1,"جيمي شو - jimmy choo","جيمي شو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","نساء فقط"," "," "," "," "," "," "
528,1000009,2016020006,"EDNA/S 80790 - Jimmy Choo"," ",1300," ",650,1,"جيمي شو - jimmy choo","جيمي شو - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","نساء فقط"," "," "," "," "," "," "
529,1000010,2031010001,"CA 278/S 003UC - CARRERA"," ",930," ",465,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
530,1000011,2031010002,"CA 1045/S 807IR - CARRERA"," ",930," ",465,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
531,1000012,2031010003,"CA 300/S 08AM9 - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
532,1000013,2031010004,"CA 278/S 2M2IR - CARRERA"," ",930," ",465,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
533,1000014,2031010005,"CA 300/S 807Q3 - CARRERA"," ",930," ",465,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
534,1000015,2031010006,"CA 172/N/S 807HA - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
535,1000016,2031010007,"CA 8054/S 807IR - CARRERA"," ",930," ",465,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
536,1000017,2031010008,"CA 306/S M4P90 - CARRERA"," ",930," ",465,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
537,1000018,2031010009,"CA 301/S 807Q3- CARRERA"," ",930," ",465,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
538,1000019,2031010010,"CA 17/S 003IR - CARRERA"," ",900," ",450,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
539,1000020,2031010011,"CA 266/S 807M9 - CARRERA"," ",940," ",470,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
540,1000021,2031010012,"CA 8056/S 80770 - CARRERA"," ",940," ",470,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
541,1000022,2031010013,"CA 1005/S 2M2HA - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
542,1000023,203101014,"CA 1058/S OIT90 - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
543,1000024,2031010015,"CA 1056/S OIT90 - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
544,1000025,2031010016,"CA 028/S 807H4 - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
545,1000026,2031010017,"CA 1058/S 80790 - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
546,1000027,2031010018,"CA 1045/S 003WJ - CARRERA"," ",930," ",465,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
547,1000028,2031010019,"CA 1005/S TI7IR - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
548,1000029,2031010020,"CA 317/S KP7FQ - CARRERA"," ",980," ",490,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
549,1000030,2031010021,"CA 1057/S 80S9O- CARRERA"," ",950," ",465,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
550,1000031,2031010022,"CA 1056/S 80790 - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
551,1000032,2031010023,"CA 1056/S D5I08 - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
552,1000033,2019040001,"سبيكترا شمسي -  Spectra Sanglasses"," ",150," ",99,1,"سبيكترا - Spectra","سبيكترا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ",الجميع," "," "," "," "," "," "
553,1000034,1000040000,"نظارة قراءة - Reading glasses"," ",85," ",70,1,"نظارة طبية - Eyeglasses","نظارة طبية"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ",الجميع," "," "," "," "," "," "
554,1000035,2031010024,"CA BOUND/S 2M2HA - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
555,1000036,2031010025,"CA BOUND/S 01QQT - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
556,1000037,2031010026,"CA 1033/S Y1190 - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
557,1000038,2031010027,"CA 1006/S TI7IR- CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
558,1000039,2031010028,"CA 27/S 0ITWJ - CARRERA"," ",950," ",475,1,"كاريرا - Carrera","كاريرا - شمسي"," ",1," "," ",0,0,1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
559,1000040,1011020089,"TOUS VTO 427S 0492"," ",780," ",390,1,"توس - Tous","توس - طبي"," ",1," "," ",0,0,1,quantity_only,0," "," "," "," ",0," ","نساء فقط"," "," "," "," "," "," "
560,1000041,1032020048,"CK 20114 235"," ",870," ",435,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - طبي"," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," ","رجال فقط"," "," "," "," "," "," "
561,1000042,2009010006,"POLO PH 4207U 5624/87"," ",850," ",425,1,"بولو رالف لورين - Polo Ralph Louren","بولو رالف لورين - شمسي"," ",1," "," ",0,0,1,quantity_only,0," "," "," "," ",0," ","رجال فقط"," "," "," "," "," "," "
562,1000043,200040005,PARADO," ",600," ",300,1,PARADO,," ",1," "," ",0,0,1,quantity_only,0," ",0," "," ",0," ",الجميع," "," "," "," "," "," "
563,1000044,2021010003," XP 2319S C1 - Sooper"," ",650," ",325,1,"سوبر - Sooper","سوبر شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
564,1000045,2004010003,"AX 4129SU 83418E Armani"," ",500," ",250,1,"ارماني - Armani Exchange","ارماني اكستشينج - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," "," "," "," "," "," "," "," "
565,1000046,2034010044,"L 6034S 001 - LACOSTE"," ",980," ",490,1,"لاكوست - Lacoste","لاكوست - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
566,1000047,1034020015,"L2268 001 - LACOSTE"," ",820," ",410,1,"لاكوست - Lacoste","لاكوست - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
567,1000048,1032020049,"CK 22526T  001 - CALVIN KLEIN"," ",840," ",420,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
568,1000049,1032020050,"CK23532T   001 -CALVIN KLEIN"," ",840," ",420,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
569,1000051,1032020051,"CK 23105  001 -  CALVIN KLEIN"," ",840," ",840,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - طبي"," ",1," "," ",0," ",1,quantity_only,0," ",0,0," ",0," ","نساء فقط"," "," "," "," "," "," "
570,1000052,1032020052,"CK 22100  001 - CALVIN KLEIN"," ",870," ",435,1,"كلفين كلاين - Calvin Klein","كلفين كلاين - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
571,1000053,2028010031,"SFI890 CL0700 - Fila"," ",600," ",300,1,"فيلا - Fila",," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
572,1000054,2028010032,"UFIA89 CL28P - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
573,1000055,2028010033,"UFIA89 CL6QSP - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
574,1000056,2028010034,"UFIA90 CLJ97P - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
575,1000057,2028010035,"SFI891 CL0700 - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
576,1000058,2028010036,"SFIA10 CL599Y - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
577,1000059,2028010037,"SFIA10 CL0568 - Fila"," ",600," ",300,1,"فيلا - Fila","فيلا - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
578,1000060,1028010054,"VFI989 CLD82Y - Fila"," ",560," ",280,1,"فيلا - Fila","فيلا - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
579,1000061,1028010055,"VFI989 CL0703 - Fila"," ",560," ",280,1,"فيلا - Fila","فيلا - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
580,1000062,1028010056,"VFIA91 CL0700 - Fila"," ",560," ",280,1,"فيلا - Fila","فيلا - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
581,1000063,1028010057,"VFIA98 CL0531 - Fila"," ",560," ",280,1,"فيلا - Fila","فيلا - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
582,1000064,1028010058,"VFIA96 CL0805 - Fila"," ",560," ",280,1,"فيلا - Fila","فيلا - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
583,1000065,1028010059,"VFI995 CL0700 - Fila"," ",560," ",280,1,"فيلا - Fila",," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
584,1000066,1028010060,"VFI990 CL0703 - Fila"," ",560," ",280,1,"فيلا - Fila","فيلا - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
585,1000067,20090100067,"VFI878 CL0627 - Fila"," ",560," ",280,1," ",," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
586,1000068,2022010001,"CV106S CL045 - CONVERSE"," ",600," ",300,1,"كونفرس - CONVERSE",," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
587,1000069,1022010001,"CV5085Y CL970 - Converse"," ",560," ",280,1,"كونفرس - CONVERSE","كونفرس - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
588,1000070,1022010002,"CV5089 CL001 - Converse"," ",560," ",280,1,"كونفرس - CONVERSE","كونفرس - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
589,1000071,1022010003,"CV1012 CL045 - Converse"," ",560," ",280,1,"كونفرس - CONVERSE","كونفرس - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
590,1000072,1022010004,"CV1012 CL001 - Converse"," ",560," ",280,1,"كونفرس - CONVERSE","كونفرس - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
591,1000073,1022010005,"CV1013 CL045 - Converse"," ",560," ",280,1,"كونفرس - CONVERSE","كونفرس - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
592,1000074,1022010006,"CV1013 CL717 - Converse"," ",560," ",280,1,"كونفرس - CONVERSE","كونفرس - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
593,1000075,1032020053,"CKJ22221 CL721 - Calvin Klein"," ",860," ",430,1,"كالفين كلاين","كالفين كلاين - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
594,1000076,1032020054,"CKJ20102 CL201 - Calvin Klein"," ",860," ",430,1,"كالفين كلاين","كالفين كلاين - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
595,1000077,1032020055,"CKJ23643MAG CL002 Calvin Klein"," ",860," ",430,1,"كالفين كلاين","كالفين كلاين - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
596,1000078,1023020056,"CKJ24636MAG CL210 Calvin Klein"," ",860," ",430,1,"كالفين كلاين","كالفين كلاين - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
597,1000079,1032020057,"CKJ24636MAG CL400 Calvin Klein"," ",860," ",430,1,"كالفين كلاين","كالفين كلاين - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
598,1000080,2032020009,"CKJ23201S CL040 Calvin Klein"," ",890," ",445,1,"كالفين كلاين","كلفين كلاين - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ",الجميع," "," "," "," "," "," "
599,1000081,2032020010,"CKJ20109S CL045 Calvin Klein"," ",820," ",410,1,"كلفين كلاين - Calvin Klein","كالفين كلاين - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
600,1000082,2023020011,"CK25509S CL001 Calvin Klein"," ",1100," ",550,1,"كالفين كلاين","كالفين كلاين - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
601,1000083,2032020012,"CK24110S CL001 Calvin Klein"," ",980," ",490,1,"كالفين كلاين","كالفين كلاين - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","نساء فقط"," "," "," "," "," "," "
602,1000084,2034010045,"L6036S CL001 - Lacoste"," ",940," ",470,1,"لاكوست - Lacoste","لاكوست - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
603,1000085,2034010046,"L6036S CL230 - Lacoste"," ",940," ",470,1,"لاكوست - Lacoste","لاكوست - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
604,1000086,1034020016,"L2707MAG CL001 - Lacoste"," ",860," ",430,1,"لاكوست - Lacoste","لاكوست - طبي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
605,1000087,2010010045,"SPLQ89 CL0300 - Police"," ",1100," ",550,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
606,1000088,2010010046,"SPLR72 CL300Y - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
607,1000089,2010010047,"SPLR74 CL0700 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
608,1000090,2010010048,"SPLR78 CL0706 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
609,1000091,2010010049,"SPLR78 CL0700 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
610,1000092,2010010050,"SPLQ90 CL0672 - Police"," ",1100," ",550,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
611,1000093,2010010051,"SPLQ90 CL0340 - Police"," ",1100," ",550,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
612,1000094,2010010052,"SPLR76 CLE56P - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
613,1000095,2010010053,"SPLQ85 CL0579 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
614,1000096,2010010054,"SPLR79 CL0700 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
615,1000097,2010010055,"SPLR76 CL0302 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
616,1000098,2010010056,"SPLR80 CL0700 - Police"," ",980," ",490,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
617,1000099,2010010057,"SPLQ84 CL300Y - Police"," ",1100," ",550,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
618,1000100,2010010058,"SPLQ84 CL0300 - Police"," ",1100," ",550,1,"بوليس - police","بوليس - شمسي"," ",1,"معافاة  (0%)"," ",0," ",1,quantity_only,0," ",0,0," ",0," ","رجال فقط"," "," "," "," "," "," "
